Timestamp, APAddress, DeviceAddress, WifiStrength(dBm) 
1521733650431, 64:f6:9d:3a:94:0f, 02:00:00:00:00:00, -74
1521733650432, 64:f6:9d:3a:94:0b, 02:00:00:00:00:00, -74
1521733650433, 64:f6:9d:3a:94:0a, 02:00:00:00:00:00, -74
1521733650434, 64:f6:9d:3a:94:0d, 02:00:00:00:00:00, -74
1521733650435, 64:f6:9d:3a:94:09, 02:00:00:00:00:00, -74
1521733650435, 64:f6:9d:3a:94:0c, 02:00:00:00:00:00, -74
1521733650436, 64:f6:9d:21:59:66, 02:00:00:00:00:00, -74
1521733650437, 64:f6:9d:21:59:65, 02:00:00:00:00:00, -74
1521733650437, 64:f6:9d:37:a7:1a, 02:00:00:00:00:00, -75
1521733650438, 64:f6:9d:21:59:64, 02:00:00:00:00:00, -75
1521733650439, 64:f6:9d:37:a7:1c, 02:00:00:00:00:00, -75
1521733650440, 64:f6:9d:37:9d:e4, 02:00:00:00:00:00, -77
1521733650441, 64:f6:9d:37:9d:e0, 02:00:00:00:00:00, -77
1521733650442, 64:f6:9d:37:9d:e5, 02:00:00:00:00:00, -77
1521733650443, 64:f6:9d:37:9d:e3, 02:00:00:00:00:00, -77
1521733650444, 64:f6:9d:48:ab:3b, 02:00:00:00:00:00, -79
1521733650446, 64:f6:9d:37:a5:7b, 02:00:00:00:00:00, -80
1521733650447, 64:f6:9d:37:a5:7a, 02:00:00:00:00:00, -80
1521733650448, 64:f6:9d:48:ab:3f, 02:00:00:00:00:00, -80
1521733650450, 64:f6:9d:48:ab:3a, 02:00:00:00:00:00, -80
1521733650451, 64:f6:9d:37:a5:7f, 02:00:00:00:00:00, -80
1521733650453, 64:f6:9d:37:a5:7d, 02:00:00:00:00:00, -80
1521733650454, 64:f6:9d:37:a5:79, 02:00:00:00:00:00, -80
1521733650455, 64:f6:9d:48:ab:39, 02:00:00:00:00:00, -80
1521733650456, 64:f6:9d:37:a5:7c, 02:00:00:00:00:00, -81
1521733650458, 64:f6:9d:43:1b:93, 02:00:00:00:00:00, -81
1521733650460, 64:f6:9d:43:1b:94, 02:00:00:00:00:00, -82
1521733650461, e8:65:49:a0:60:5f, 02:00:00:00:00:00, -83
1521733650463, e8:65:49:a0:60:5a, 02:00:00:00:00:00, -83
1521733650465, 64:f6:9d:3a:8f:fa, 02:00:00:00:00:00, -84
1521733650467, e8:65:49:a0:60:5b, 02:00:00:00:00:00, -84
1521733650469, e8:65:49:a0:60:5d, 02:00:00:00:00:00, -84
1521733650470, e8:65:49:a0:60:5c, 02:00:00:00:00:00, -84
1521733650471, 64:f6:9d:3a:8f:fb, 02:00:00:00:00:00, -84
1521733650472, 64:f6:9d:3a:8f:fc, 02:00:00:00:00:00, -84
1521733650473, 64:f6:9d:3a:8f:ff, 02:00:00:00:00:00, -85
1521733650474, e8:65:49:a0:60:59, 02:00:00:00:00:00, -85
1521733650475, 64:f6:9d:3a:8f:f9, 02:00:00:00:00:00, -85
1521733650476, 64:f6:9d:21:59:6a, 02:00:00:00:00:00, -88
1521733650477, 64:f6:9d:21:59:6b, 02:00:00:00:00:00, -89
1521733650479, 64:f6:9d:21:59:6c, 02:00:00:00:00:00, -90
1521733650480, 64:f6:9d:36:85:ba, 02:00:00:00:00:00, -91
1521733650482, 64:f6:9d:36:85:bc, 02:00:00:00:00:00, -91
1521733650483, 64:f6:9d:37:9d:ea, 02:00:00:00:00:00, -91
1521733650485, 64:f6:9d:36:85:bb, 02:00:00:00:00:00, -92
1521733650486, 64:f6:9d:37:9d:ef, 02:00:00:00:00:00, -94
1521733655199, 64:f6:9d:43:20:d0, 02:00:00:00:00:00, -21
1521733655200, 64:f6:9d:43:20:d5, 02:00:00:00:00:00, -21
1521733655200, 64:f6:9d:43:20:d3, 02:00:00:00:00:00, -21
1521733655201, 64:f6:9d:43:20:d6, 02:00:00:00:00:00, -21
1521733655202, 64:f6:9d:43:20:d4, 02:00:00:00:00:00, -23
1521733655202, 64:f6:9d:43:20:d9, 02:00:00:00:00:00, -34
1521733655203, 64:f6:9d:43:20:df, 02:00:00:00:00:00, -34
1521733655204, 64:f6:9d:43:20:db, 02:00:00:00:00:00, -34
1521733655204, 64:f6:9d:43:20:da, 02:00:00:00:00:00, -34
1521733655205, 64:f6:9d:43:20:dc, 02:00:00:00:00:00, -34
1521733655206, 64:f6:9d:43:20:dd, 02:00:00:00:00:00, -34
1521733655206, 64:f6:9d:37:a9:95, 02:00:00:00:00:00, -51
1521733655207, 64:f6:9d:37:a9:90, 02:00:00:00:00:00, -51
1521733655207, 64:f6:9d:37:a9:94, 02:00:00:00:00:00, -51
1521733655208, 64:f6:9d:37:a9:96, 02:00:00:00:00:00, -51
1521733655210, 64:f6:9d:37:a9:92, 02:00:00:00:00:00, -52
1521733655212, 64:f6:9d:36:82:10, 02:00:00:00:00:00, -53
1521733655216, 64:f6:9d:36:82:14, 02:00:00:00:00:00, -53
1521733655217, 64:f6:9d:36:82:15, 02:00:00:00:00:00, -53
1521733655217, 64:f6:9d:43:1b:b5, 02:00:00:00:00:00, -54
1521733655218, 64:f6:9d:43:1b:b0, 02:00:00:00:00:00, -55
1521733655220, 64:f6:9d:43:1b:b4, 02:00:00:00:00:00, -55
1521733655221, 64:f6:9d:37:a9:99, 02:00:00:00:00:00, -56
1521733655222, 64:f6:9d:37:a9:9f, 02:00:00:00:00:00, -58
1521733655222, 64:f6:9d:37:a9:9a, 02:00:00:00:00:00, -58
1521733655223, 64:f6:9d:37:a9:9b, 02:00:00:00:00:00, -59
1521733655224, 64:f6:9d:37:a9:9d, 02:00:00:00:00:00, -59
1521733655225, 64:f6:9d:37:a9:9c, 02:00:00:00:00:00, -60
1521733655225, 64:f6:9d:3a:94:00, 02:00:00:00:00:00, -61
1521733655226, 64:f6:9d:3a:94:05, 02:00:00:00:00:00, -61
1521733655226, 64:f6:9d:3a:94:04, 02:00:00:00:00:00, -61
1521733655227, 64:f6:9d:3a:94:03, 02:00:00:00:00:00, -61
1521733655228, 64:f6:9d:37:a7:10, 02:00:00:00:00:00, -63
1521733655228, 64:f6:9d:37:a7:14, 02:00:00:00:00:00, -63
1521733655229, 64:f6:9d:48:ab:30, 02:00:00:00:00:00, -65
1521733655230, 64:f6:9d:48:ab:36, 02:00:00:00:00:00, -65
1521733655231, 64:f6:9d:37:a5:72, 02:00:00:00:00:00, -66
1521733655232, 64:f6:9d:37:a5:74, 02:00:00:00:00:00, -67
1521733655232, 64:f6:9d:37:a5:75, 02:00:00:00:00:00, -67
1521733655233, 64:f6:9d:37:a5:70, 02:00:00:00:00:00, -67
1521733655233, 64:f6:9d:43:1b:ba, 02:00:00:00:00:00, -68
1521733655234, 64:f6:9d:43:1b:bc, 02:00:00:00:00:00, -68
1521733655235, 64:f6:9d:43:1b:bf, 02:00:00:00:00:00, -68
1521733655235, 64:f6:9d:43:1b:bb, 02:00:00:00:00:00, -68
1521733655236, 64:f6:9d:43:1b:bd, 02:00:00:00:00:00, -68
1521733655236, 64:f6:9d:43:1b:b9, 02:00:00:00:00:00, -69
1521733655237, 64:f6:9d:36:82:1a, 02:00:00:00:00:00, -71
1521733655237, 64:f6:9d:36:82:1b, 02:00:00:00:00:00, -71
1521733655238, 64:f6:9d:36:82:1f, 02:00:00:00:00:00, -71
1521733655239, 64:f6:9d:36:85:b3, 02:00:00:00:00:00, -72
1521733655240, 64:f6:9d:36:85:b0, 02:00:00:00:00:00, -72
1521733655241, 64:f6:9d:36:85:b4, 02:00:00:00:00:00, -73
1521733655242, 64:f6:9d:36:85:b5, 02:00:00:00:00:00, -73
1521733655243, 64:f6:9d:3a:8f:f4, 02:00:00:00:00:00, -73
1521733655244, 64:f6:9d:37:a7:1a, 02:00:00:00:00:00, -73
1521733655245, 64:f6:9d:3a:8f:f5, 02:00:00:00:00:00, -73
1521733655246, 64:f6:9d:37:a7:1b, 02:00:00:00:00:00, -74
1521733655247, 64:f6:9d:37:a7:1f, 02:00:00:00:00:00, -74
1521733655248, 64:f6:9d:3a:8f:f2, 02:00:00:00:00:00, -74
1521733655249, 64:f6:9d:3a:8a:b4, 02:00:00:00:00:00, -74
1521733655250, 64:f6:9d:3a:8f:f0, 02:00:00:00:00:00, -74
1521733655251, 64:f6:9d:37:a7:1c, 02:00:00:00:00:00, -74
1521733655251, 64:f6:9d:21:59:60, 02:00:00:00:00:00, -74
1521733655252, 64:f6:9d:3a:8a:b0, 02:00:00:00:00:00, -74
1521733655253, 64:f6:9d:3a:8a:b5, 02:00:00:00:00:00, -74
1521733655254, 64:f6:9d:3a:94:0f, 02:00:00:00:00:00, -76
1521733655255, 64:f6:9d:3a:94:0b, 02:00:00:00:00:00, -76
1521733655255, 64:f6:9d:3a:94:0a, 02:00:00:00:00:00, -76
1521733655256, 64:f6:9d:3a:94:0d, 02:00:00:00:00:00, -76
1521733655256, 64:f6:9d:3a:94:09, 02:00:00:00:00:00, -76
1521733655257, 64:f6:9d:3a:94:0c, 02:00:00:00:00:00, -76
1521733655258, 64:f6:9d:37:9d:e4, 02:00:00:00:00:00, -77
1521733655259, e8:65:49:a0:60:55, 02:00:00:00:00:00, -77
1521733655260, e8:65:49:a0:60:53, 02:00:00:00:00:00, -77
1521733655260, 64:f6:9d:37:a5:7b, 02:00:00:00:00:00, -79
1521733655261, 64:f6:9d:37:a5:7a, 02:00:00:00:00:00, -79
1521733655262, 64:f6:9d:37:a5:7f, 02:00:00:00:00:00, -79
1521733655263, 64:f6:9d:37:a5:7d, 02:00:00:00:00:00, -79
1521733655264, 64:f6:9d:37:a5:79, 02:00:00:00:00:00, -79
1521733655264, 64:f6:9d:37:a5:7c, 02:00:00:00:00:00, -79
1521733655266, 64:f6:9d:43:1b:93, 02:00:00:00:00:00, -80
1521733655266, 64:f6:9d:43:1b:90, 02:00:00:00:00:00, -80
1521733655267, 64:f6:9d:43:1b:94, 02:00:00:00:00:00, -81
1521733655268, 64:f6:9d:43:1b:95, 02:00:00:00:00:00, -81
1521733655269, 64:f6:9d:48:ab:3a, 02:00:00:00:00:00, -84
1521733655270, e8:65:49:a0:60:5d, 02:00:00:00:00:00, -85
1521733655270, e8:65:49:a0:60:59, 02:00:00:00:00:00, -85
1521733655271, e8:65:49:a0:60:5a, 02:00:00:00:00:00, -85
1521733655272, 64:f6:9d:48:ab:3c, 02:00:00:00:00:00, -85
1521733655273, 64:f6:9d:48:ab:3f, 02:00:00:00:00:00, -85
1521733655273, 64:f6:9d:48:ab:3b, 02:00:00:00:00:00, -85
1521733655274, 64:f6:9d:48:ab:39, 02:00:00:00:00:00, -85
1521733655275, e8:65:49:a0:60:5f, 02:00:00:00:00:00, -86
1521733655276, e8:65:49:a0:60:5b, 02:00:00:00:00:00, -86
1521733655277, e8:65:49:a0:60:5c, 02:00:00:00:00:00, -86
1521733655278, 64:f6:9d:48:ab:3d, 02:00:00:00:00:00, -86
1521733655279, 64:f6:9d:3a:8f:ff, 02:00:00:00:00:00, -87
1521733655280, 64:f6:9d:3a:8f:fb, 02:00:00:00:00:00, -87
1521733655281, 64:f6:9d:3a:8f:fa, 02:00:00:00:00:00, -88
1521733655282, 64:f6:9d:36:85:ba, 02:00:00:00:00:00, -88
1521733655284, 64:f6:9d:36:85:bd, 02:00:00:00:00:00, -88
1521733655285, 64:f6:9d:36:85:b9, 02:00:00:00:00:00, -88
1521733655286, 64:f6:9d:21:59:6b, 02:00:00:00:00:00, -88
1521733655287, 64:f6:9d:36:85:bb, 02:00:00:00:00:00, -89
1521733655288, 64:f6:9d:3a:8f:f9, 02:00:00:00:00:00, -89
1521733655289, 64:f6:9d:36:85:bf, 02:00:00:00:00:00, -89
1521733655290, 64:f6:9d:3a:8a:ba, 02:00:00:00:00:00, -89
1521733655291, 64:f6:9d:36:85:bc, 02:00:00:00:00:00, -90
1521733655292, 64:f6:9d:37:9d:eb, 02:00:00:00:00:00, -90
1521733655293, 64:f6:9d:37:9d:ea, 02:00:00:00:00:00, -90
1521733655294, 64:f6:9d:21:59:6a, 02:00:00:00:00:00, -90
1521733655295, 64:f6:9d:37:9d:ef, 02:00:00:00:00:00, -91
1521733655296, 64:f6:9d:37:9d:ec, 02:00:00:00:00:00, -91
1521733655297, 64:f6:9d:37:9d:ed, 02:00:00:00:00:00, -91
1521733655297, 64:f6:9d:37:9d:e9, 02:00:00:00:00:00, -92
1521733658964, 64:f6:9d:43:20:d4, 02:00:00:00:00:00, -22
1521733658965, 64:f6:9d:43:20:d0, 02:00:00:00:00:00, -24
1521733658966, 64:f6:9d:43:20:d5, 02:00:00:00:00:00, -24
1521733658967, 64:f6:9d:43:20:d3, 02:00:00:00:00:00, -24
1521733658968, 64:f6:9d:43:20:df, 02:00:00:00:00:00, -34
1521733658969, 64:f6:9d:43:20:db, 02:00:00:00:00:00, -34
1521733658970, 64:f6:9d:43:20:dc, 02:00:00:00:00:00, -34
1521733658970, 64:f6:9d:43:20:d9, 02:00:00:00:00:00, -35
1521733658971, 64:f6:9d:43:20:da, 02:00:00:00:00:00, -35
1521733658972, 64:f6:9d:43:20:dd, 02:00:00:00:00:00, -35
1521733658972, 64:f6:9d:37:a9:95, 02:00:00:00:00:00, -51
1521733658973, 64:f6:9d:37:a9:90, 02:00:00:00:00:00, -51
1521733658974, 64:f6:9d:37:a9:94, 02:00:00:00:00:00, -51
1521733658974, 64:f6:9d:37:a9:92, 02:00:00:00:00:00, -51
1521733658975, 64:f6:9d:37:a9:96, 02:00:00:00:00:00, -51
1521733658975, 64:f6:9d:36:82:10, 02:00:00:00:00:00, -54
1521733658976, 64:f6:9d:36:82:14, 02:00:00:00:00:00, -54
1521733658977, 64:f6:9d:36:82:15, 02:00:00:00:00:00, -54
1521733658978, 64:f6:9d:36:82:13, 02:00:00:00:00:00, -54
1521733658978, 64:f6:9d:43:1b:b0, 02:00:00:00:00:00, -55
1521733658979, 64:f6:9d:43:1b:b4, 02:00:00:00:00:00, -55
1521733658980, 64:f6:9d:43:1b:b2, 02:00:00:00:00:00, -55
1521733658980, 64:f6:9d:43:1b:b5, 02:00:00:00:00:00, -58
1521733658981, 64:f6:9d:37:a9:99, 02:00:00:00:00:00, -59
1521733658981, 64:f6:9d:37:a9:9f, 02:00:00:00:00:00, -59
1521733658982, 64:f6:9d:37:a9:9b, 02:00:00:00:00:00, -59
1521733658982, 64:f6:9d:37:a9:9a, 02:00:00:00:00:00, -59
1521733658983, 64:f6:9d:48:ab:34, 02:00:00:00:00:00, -65
1521733658983, 64:f6:9d:48:ab:35, 02:00:00:00:00:00, -65
1521733658984, 64:f6:9d:48:ab:30, 02:00:00:00:00:00, -65
1521733658984, 64:f6:9d:37:a7:10, 02:00:00:00:00:00, -66
1521733658984, 64:f6:9d:37:a7:15, 02:00:00:00:00:00, -67
1521733658985, 64:f6:9d:36:82:1b, 02:00:00:00:00:00, -68
