Timestamp, APAddress, DeviceAddress, WifiStrength(dBm) 
1521734207027, 64:f6:9d:36:82:14, 02:00:00:00:00:00, -57
1521734207027, 64:f6:9d:36:82:16, 02:00:00:00:00:00, -57
1521734207028, 64:f6:9d:36:82:12, 02:00:00:00:00:00, -57
1521734207029, 64:f6:9d:43:1b:b3, 02:00:00:00:00:00, -57
1521734207030, 64:f6:9d:48:ab:34, 02:00:00:00:00:00, -59
1521734207030, 64:f6:9d:48:ab:35, 02:00:00:00:00:00, -60
1521734207031, 64:f6:9d:48:ab:30, 02:00:00:00:00:00, -60
1521734207032, 64:f6:9d:48:ab:33, 02:00:00:00:00:00, -60
1521734207033, 64:f6:9d:3a:94:0b, 02:00:00:00:00:00, -62
1521734207034, 64:f6:9d:3a:94:0f, 02:00:00:00:00:00, -63
1521734207034, 64:f6:9d:3a:94:0a, 02:00:00:00:00:00, -63
1521734207035, 64:f6:9d:36:82:1f, 02:00:00:00:00:00, -64
1521734207036, 64:f6:9d:36:82:1a, 02:00:00:00:00:00, -64
1521734207036, 64:f6:9d:36:82:1d, 02:00:00:00:00:00, -64
1521734207037, 64:f6:9d:43:20:d4, 02:00:00:00:00:00, -65
1521734207038, 64:f6:9d:43:20:d5, 02:00:00:00:00:00, -65
1521734207039, 64:f6:9d:36:82:1b, 02:00:00:00:00:00, -65
1521734207039, 64:f6:9d:43:20:d0, 02:00:00:00:00:00, -65
1521734207040, 64:f6:9d:43:20:d2, 02:00:00:00:00:00, -65
1521734207041, 64:f6:9d:43:20:d6, 02:00:00:00:00:00, -65
1521734207041, 64:f6:9d:37:a9:95, 02:00:00:00:00:00, -67
1521734207042, 64:f6:9d:37:a5:70, 02:00:00:00:00:00, -68
1521734207043, 64:f6:9d:37:a5:74, 02:00:00:00:00:00, -68
1521734207044, 64:f6:9d:37:a9:94, 02:00:00:00:00:00, -68
1521734207044, 64:f6:9d:3a:8f:f4, 02:00:00:00:00:00, -68
1521734207045, 64:f6:9d:37:9d:e4, 02:00:00:00:00:00, -68
1521734207046, 64:f6:9d:37:a9:90, 02:00:00:00:00:00, -68
1521734207046, 64:f6:9d:37:a5:75, 02:00:00:00:00:00, -68
1521734207047, 64:f6:9d:37:a5:76, 02:00:00:00:00:00, -68
1521734207047, 64:f6:9d:37:9d:e5, 02:00:00:00:00:00, -69
1521734207048, 64:f6:9d:3a:8f:f5, 02:00:00:00:00:00, -69
1521734207049, 64:f6:9d:37:9d:e2, 02:00:00:00:00:00, -69
1521734207050, 64:f6:9d:43:1b:ba, 02:00:00:00:00:00, -71
1521734207051, 64:f6:9d:43:1b:bf, 02:00:00:00:00:00, -71
1521734207052, 64:f6:9d:3a:8f:f0, 02:00:00:00:00:00, -71
1521734207053, 64:f6:9d:43:1b:bd, 02:00:00:00:00:00, -72
1521734207054, 64:f6:9d:43:1b:b9, 02:00:00:00:00:00, -72
1521734207055, 64:f6:9d:43:1b:bb, 02:00:00:00:00:00, -72
1521734207056, 64:f6:9d:3a:8a:b4, 02:00:00:00:00:00, -72
1521734207056, 64:f6:9d:3a:8a:b5, 02:00:00:00:00:00, -72
1521734207057, 64:f6:9d:3a:8a:b0, 02:00:00:00:00:00, -72
1521734207058, 64:f6:9d:48:ab:3f, 02:00:00:00:00:00, -75
1521734207059, 64:f6:9d:48:ab:3b, 02:00:00:00:00:00, -75
1521734207060, 64:f6:9d:48:ab:3a, 02:00:00:00:00:00, -75
1521734207061, 64:f6:9d:48:ab:3c, 02:00:00:00:00:00, -75
1521734207061, 64:f6:9d:36:85:b5, 02:00:00:00:00:00, -76
1521734207062, 64:f6:9d:21:59:65, 02:00:00:00:00:00, -77
1521734207063, 64:f6:9d:36:85:b4, 02:00:00:00:00:00, -77
1521734207063, 64:f6:9d:36:85:b2, 02:00:00:00:00:00, -77
1521734207064, 64:f6:9d:21:59:64, 02:00:00:00:00:00, -78
1521734207065, 64:f6:9d:36:85:b6, 02:00:00:00:00:00, -78
1521734207065, 64:f6:9d:21:59:62, 02:00:00:00:00:00, -78
1521734207066, 64:f6:9d:43:1b:95, 02:00:00:00:00:00, -79
1521734207066, 64:f6:9d:3a:8f:ff, 02:00:00:00:00:00, -79
1521734207067, 64:f6:9d:43:1b:92, 02:00:00:00:00:00, -79
1521734207068, 64:f6:9d:43:1b:96, 02:00:00:00:00:00, -79
1521734207068, 64:f6:9d:43:1d:20, 02:00:00:00:00:00, -79
1521734207069, 64:f6:9d:43:1d:22, 02:00:00:00:00:00, -79
1521734207070, 64:f6:9d:3a:8f:fb, 02:00:00:00:00:00, -80
1521734207071, 64:f6:9d:3a:8f:fa, 02:00:00:00:00:00, -80
1521734207072, 64:f6:9d:3a:8f:fd, 02:00:00:00:00:00, -80
1521734207073, 64:f6:9d:37:a9:9f, 02:00:00:00:00:00, -80
1521734207073, 64:f6:9d:37:a9:9d, 02:00:00:00:00:00, -80
1521734207074, 64:f6:9d:43:1b:94, 02:00:00:00:00:00, -80
1521734207074, 64:f6:9d:43:22:93, 02:00:00:00:00:00, -80
1521734207075, 64:f6:9d:3a:8f:55, 02:00:00:00:00:00, -80
1521734207075, 64:f6:9d:43:22:94, 02:00:00:00:00:00, -80
1521734207076, 64:f6:9d:3a:8f:f9, 02:00:00:00:00:00, -81
1521734207078, 64:f6:9d:37:a9:9a, 02:00:00:00:00:00, -81
1521734207079, 64:f6:9d:37:a9:9c, 02:00:00:00:00:00, -81
1521734207080, 64:f6:9d:37:a9:9b, 02:00:00:00:00:00, -81
1521734207081, 64:f6:9d:37:a9:99, 02:00:00:00:00:00, -81
1521734207082, 64:f6:9d:43:22:16, 02:00:00:00:00:00, -81
1521734207082, 64:f6:9d:3a:8f:fc, 02:00:00:00:00:00, -82
1521734207083, 64:f6:9d:37:a5:7a, 02:00:00:00:00:00, -83
1521734207084, 64:f6:9d:37:a5:7f, 02:00:00:00:00:00, -84
1521734207085, 64:f6:9d:37:a5:7b, 02:00:00:00:00:00, -84
1521734207086, 64:f6:9d:3a:8a:bb, 02:00:00:00:00:00, -84
1521734207087, 64:f6:9d:3a:8a:ba, 02:00:00:00:00:00, -84
1521734207089, 64:f6:9d:3a:8a:bf, 02:00:00:00:00:00, -85
1521734207092, 64:f6:9d:43:20:df, 02:00:00:00:00:00, -85
1521734207093, 64:f6:9d:43:20:db, 02:00:00:00:00:00, -85
1521734207094, 64:f6:9d:43:20:da, 02:00:00:00:00:00, -85
1521734207095, 64:f6:9d:43:20:dc, 02:00:00:00:00:00, -85
1521734207096, 64:f6:9d:43:20:dd, 02:00:00:00:00:00, -85
1521734207097, 64:f6:9d:43:20:d9, 02:00:00:00:00:00, -86
1521734207098, 64:f6:9d:3a:8f:5a, 02:00:00:00:00:00, -88
1521734207099, 64:f6:9d:3a:8f:5b, 02:00:00:00:00:00, -89
1521734207100, 64:f6:9d:37:9d:eb, 02:00:00:00:00:00, -90
1521734207101, 64:f6:9d:36:85:bc, 02:00:00:00:00:00, -90
1521734207102, 64:f6:9d:37:9d:ef, 02:00:00:00:00:00, -91
1521734207103, 64:f6:9d:37:9d:ea, 02:00:00:00:00:00, -91
1521734207104, 64:f6:9d:37:9d:ec, 02:00:00:00:00:00, -91
1521734207105, 64:f6:9d:37:9d:ed, 02:00:00:00:00:00, -92
1521734207107, 64:f6:9d:37:9d:e9, 02:00:00:00:00:00, -92
1521734207108, 64:f6:9d:36:85:b9, 02:00:00:00:00:00, -92
1521734207109, 64:f6:9d:36:85:ba, 02:00:00:00:00:00, -92
1521734207111, 64:f6:9d:36:85:bb, 02:00:00:00:00:00, -92
1521734210927, 64:f6:9d:37:a7:10, 02:00:00:00:00:00, -26
1521734210928, 64:f6:9d:37:a7:14, 02:00:00:00:00:00, -26
1521734210929, 64:f6:9d:37:a7:13, 02:00:00:00:00:00, -26
1521734210929, 64:f6:9d:37:a7:15, 02:00:00:00:00:00, -27
1521734210930, 64:f6:9d:37:a7:1b, 02:00:00:00:00:00, -34
1521734210930, 64:f6:9d:37:a7:1a, 02:00:00:00:00:00, -35
1521734210931, 64:f6:9d:37:a7:1f, 02:00:00:00:00:00, -35
1521734210931, 64:f6:9d:3a:94:05, 02:00:00:00:00:00, -43
1521734210932, 64:f6:9d:3a:94:00, 02:00:00:00:00:00, -43
1521734210933, 64:f6:9d:3a:94:04, 02:00:00:00:00:00, -44
1521734210933, 64:f6:9d:3a:94:06, 02:00:00:00:00:00, -44
1521734210933, 64:f6:9d:3a:94:02, 02:00:00:00:00:00, -44
1521734210934, 64:f6:9d:36:82:15, 02:00:00:00:00:00, -55
1521734210934, 64:f6:9d:36:82:10, 02:00:00:00:00:00, -55
1521734210935, 64:f6:9d:36:82:14, 02:00:00:00:00:00, -55
1521734210935, 64:f6:9d:3a:94:0d, 02:00:00:00:00:00, -55
1521734210937, 64:f6:9d:36:82:13, 02:00:00:00:00:00, -56
1521734210938, 64:f6:9d:43:1b:b4, 02:00:00:00:00:00, -57
1521734210938, 64:f6:9d:43:1b:b2, 02:00:00:00:00:00, -57
1521734210939, 64:f6:9d:43:1b:b0, 02:00:00:00:00:00, -58
1521734210940, 64:f6:9d:43:1b:b5, 02:00:00:00:00:00, -58
1521734210941, 64:f6:9d:48:ab:34, 02:00:00:00:00:00, -59
1521734210942, 64:f6:9d:48:ab:35, 02:00:00:00:00:00, -59
1521734210942, 64:f6:9d:48:ab:30, 02:00:00:00:00:00, -59
1521734210943, 64:f6:9d:3a:94:0b, 02:00:00:00:00:00, -62
1521734210943, 64:f6:9d:3a:94:0f, 02:00:00:00:00:00, -62
1521734210944, 64:f6:9d:3a:94:0a, 02:00:00:00:00:00, -63
1521734210944, 64:f6:9d:3a:8f:f0, 02:00:00:00:00:00, -63
1521734210945, 64:f6:9d:3a:8f:f5, 02:00:00:00:00:00, -64
1521734210946, 64:f6:9d:3a:8f:f3, 02:00:00:00:00:00, -64
1521734210947, 64:f6:9d:43:20:d4, 02:00:00:00:00:00, -65
1521734210948, 64:f6:9d:43:20:d5, 02:00:00:00:00:00, -65
1521734210951, 64:f6:9d:43:20:d0, 02:00:00:00:00:00, -65
1521734210953, 64:f6:9d:43:20:d2, 02:00:00:00:00:00, -65
1521734210955, 64:f6:9d:37:a9:90, 02:00:00:00:00:00, -66
